symbol,date,open,high,low,close,volume,adjusted
IBM,2011-10-25,181.660004,182.970001,180.009995,180.360001,5373100,130.057846
IBM,2011-10-26,181.740005,182.279999,179.029999,181.970001,5387700,131.218826
IBM,2011-10-27,184.990005,187,183.179993,185.880005,7057800,134.038315
IBM,2011-10-28,185.570007,188.070007,185.279999,187.449997,5009800,135.170456
IBM,2011-10-31,185.589996,186.910004,184.630005,184.630005,4710000,133.136963
IBM,2011-11-01,181.550003,183.259995,180.740005,181.350006,5881200,130.771713
IBM,2011-11-02,184,185.25,183.029999,183.919998,4136600,132.624969
IBM,2011-11-03,185.130005,187.779999,184.020004,187.300003,4953500,135.062271
IBM,2011-11-04,186.270004,187.139999,184.740005,186.380005,3237600,134.398834
IBM,2011-11-07,186.220001,187.729996,184.75,187.320007,3530800,135.076721
IBM,2011-11-08,187.479996,187.880005,185.509995,187.25,4330600,135.569046
IBM,2011-11-09,184.199997,185.240005,181.160004,182.240005,5494800,131.941818
IBM,2011-11-10,183.580002,184.770004,181.869995,183.350006,3881600,132.745407
IBM,2011-11-11,185.270004,187.830002,185.139999,187.380005,3665300,135.663147
IBM,2011-11-14,189.169998,189.839996,186.850006,187.350006,6038600,135.641418
IBM,2011-11-15,187.490005,189.970001,185.639999,188.75,4585300,136.655029
IBM,2011-11-16,187.820007,189.899994,186.300003,186.619995,4616800,135.112885
IBM,2011-11-17,186.809998,188.830002,183.389999,185.729996,5840500,134.468521
IBM,2011-11-18,186.710007,186.970001,184.660004,185.240005,4440900,134.11377
IBM,2011-11-21,183.369995,183.960007,180,181.479996,5145100,131.391586
IBM,2011-11-22,182.220001,182.979996,180.289993,181.309998,4178600,131.268463
IBM,2011-11-23,180.669998,181.490005,177.520004,177.949997,4800900,128.835831
IBM,2011-11-25,178.009995,179.559998,177.059998,177.059998,2232800,128.191406
IBM,2011-11-28,182.710007,182.929993,180.669998,182.210007,4524200,131.920044
IBM,2011-11-29,182.020004,183.309998,180.839996,180.940002,3661600,131.00058
IBM,2011-11-30,184.570007,188.350006,184.210007,188,7836800,136.11203
